order_id,date,customer_code,product_code,product_id,sold_quantity
FAUG423703402,2025-08-22,789703,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,73
FAUG423702601,2025-08-22,789702,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,191
FAUG425501603,2025-08-22,789501,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,473
FAUG424703601,2025-08-22,999999,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,288
FAUG424321503,2025-08-22,789321,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,421
FAUG424603602,2025-08-22,789603,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,243
FAUG423122203,2025-08-21,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,225
FAUG422703602,2025-08-21,789703,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,144
FAUG422622501,2025-08-21,789622,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,225
FAUG422122502,2025-08-21,999999,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,77
FAUG424521603,2025-08-21,789521,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,151
FAUG424903302,2025-08-21,789903,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,280
FAUG424221502,2025-08-21,789221,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,390
FAUG423402601,2025-08-21,789402,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,139
FAUG422103401,2025-08-21,789103,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,190
FAUG423522503,2025-08-20,789522,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,151
FAUG423521201,2025-08-20,789521,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,398
FAUG423301303,2025-08-20,789301,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,90
FAUG421721501,2025-08-20,789721,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,124
FAUG421522302,2025-08-20,789522,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,46
FAUG422501501,2025-08-20,789501,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,175
FAUG421503503,2025-08-20,789503,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,189
FAUG422121602,2025-08-20,789121,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,62
FAUG423202602,2025-08-20,789202,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,354
FAUG422320503,2025-08-20,789320,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,250
FAUG421202402,2025-08-20,789202,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,437
FAUG421220402,2025-08-20,999999,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,25
FAUG422601401,2025-08-19,789601,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,448
FAUG422403501,2025-08-19,789403,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,166
FAUG421102303,2025-08-19,789102,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,96
FAUG420420201,2025-08-19,999999,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,498
FAUG420301401,2025-08-19,789301,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,240
FAUG420121501,2025-08-19,789121,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,237
FAUG420103202,2025-08-19,789103,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,315
FAUG422903401,2025-08-19,789903,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,231
FAUG422521602,2025-08-19,789521,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,167
FAUG421902403,2025-08-19,789902,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,245
FAUG421403501,2025-08-19,999999,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,127
FAUG421303401,2025-08-19,789303,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,385
FAUG420503401,2025-08-19,789503,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,438
FAUG420102602,2025-08-19,789102,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,166
FAUG422102601,2025-08-19,789102,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,45
FAUG422101501,2025-08-19,789101,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,97
FAUG421703603,2025-08-19,789703,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,83
FAUG420622603,2025-08-19,789622,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,180
FAUG420220501,2025-08-19,789220,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,419
FAUG421221403,2025-08-19,789221,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,368
FAUG422703603,2025-08-19,789703,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,390
FAUG422702602,2025-08-19,789702,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,211
FAUG421702203,2025-08-18,789702,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,163
FAUG421520401,2025-08-18,789520,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,373
FAUG421503203,2025-08-18,789503,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,237
FAUG421501101,2025-08-18,999999,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,305
FAUG421420603,2025-08-18,789420,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,158
FAUG420721403,2025-08-18,789721,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,387
FAUG420522201,2025-08-18,789522,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,496
FAUG420421303,2025-08-18,789421,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,94
FAUG420101601,2025-08-18,789101,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,108
FAUG419902103,2025-08-18,789902,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,439
FAUG419202103,2025-08-18,789202,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,376
FAUG419122303,2025-08-18,789122,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,25
FAUG421601601,2025-08-18,789601,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,138
FAUG420721103,2025-08-18,999999,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,467
FAUG420703601,2025-08-18,789703,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,433
FAUG420301601,2025-08-18,789301,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,329
FAUG419521601,2025-08-18,789521,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,119
FAUG420902603,2025-08-18,789902,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,166
FAUG420603603,2025-08-18,789603,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,89
FAUG420401303,2025-08-18,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,436
FAUG419622603,2025-08-18,789622,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,87
FAUG419501601,2025-08-18,789501,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,115
FAUG419101601,2025-08-18,789101,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,405
FAUG420303503,2025-08-18,789303,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,229
FAUG420303503,2025-08-18,789303,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,114
FAUG420420403,2025-08-17,789420,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,374
FAUG420221503,2025-08-17,789221,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,111
FAUG419703403,2025-08-17,789703,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,365
FAUG418420102,2025-08-17,789420,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,437
FAUG420203302,2025-08-17,789203,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,25
FAUG418520401,2025-08-17,789520,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,316
FAUG418421601,2025-08-17,789421,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,81
FAUG418121601,2025-08-17,789121,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,319
FAUG420401302,2025-08-17,789401,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,201
FAUG419702402,2025-08-17,789702,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,404
FAUG420103603,2025-08-17,789103,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,306
FAUG418720301,2025-08-17,789720,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,54
FAUG418601502,2025-08-17,789601,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,203
FAUG418601502,2025-08-17,789601,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,398
FAUG420402602,2025-08-17,789402,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,121
FAUG420402602,2025-08-17,789402,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,409
FAUG418903601,2025-08-16,789903,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,127
FAUG417202402,2025-08-16,789202,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,362
FAUG417121402,2025-08-16,789121,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,190
FAUG417121201,2025-08-16,789121,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,357
FAUG418503502,2025-08-16,789503,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,63
FAUG418501503,2025-08-16,789501,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,235
FAUG418220403,2025-08-16,789220,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,367
FAUG418703501,2025-08-16,789703,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,126
FAUG417321501,2025-08-16,789321,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,301
FAUG419320501,2025-08-16,789320,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,395
FAUG418202601,2025-08-16,789202,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,310
FAUG417622603,2025-08-16,789622,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,104
FAUG417102603,2025-08-16,789102,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,122
FAUG419303502,2025-08-16,789303,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,436
FAUG419401602,2025-08-16,789401,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,358
FAUG419203503,2025-08-16,789203,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,94
FAUG418702201,2025-08-15,789702,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,306
FAUG418621302,2025-08-15,999999,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,62
FAUG418401303,2025-08-15,789401,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,64
FAUG418103101,2025-08-15,789103,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,407
FAUG416720301,2025-08-15,789720,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,61
FAUG416121203,2025-08-15,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,424
FAUG418422503,2025-08-15,789422,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,142
FAUG416520303,2025-08-15,789520,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,37
FAUG418202603,2025-08-15,789202,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,95
FAUG417402501,2025-08-15,789402,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,450
FAUG416520402,2025-08-15,789520,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,359
FAUG416122603,2025-08-15,789122,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,176
FAUG418121401,2025-08-15,789121,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,383
FAUG416721403,2025-08-15,789721,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,334
FAUG416203502,2025-08-15,789203,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,160
FAUG418402601,2025-08-15,789402,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,80
FAUG418321602,2025-08-15,789321,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,302
FAUG417522603,2025-08-14,789522,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,155
FAUG417501503,2025-08-14,789501,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,124
FAUG417321103,2025-08-14,789321,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,325
FAUG416122103,2025-08-14,789122,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,406
FAUG416101203,2025-08-14,789101,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,120
FAUG415902201,2025-08-14,789902,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,193
FAUG415221402,2025-08-14,789221,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,269
FAUG416201401,2025-08-14,789201,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,95
FAUG415122401,2025-08-14,789122,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,437
FAUG415121503,2025-08-14,789121,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,467
FAUG417301603,2025-08-14,789301,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,65
FAUG417221602,2025-08-14,789221,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,330
FAUG417202502,2025-08-14,789202,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,335
FAUG416503603,2025-08-14,789503,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,495
FAUG416301603,2025-08-14,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,365
FAUG415622503,2025-08-14,789622,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,493
FAUG415102403,2025-08-14,999999,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,406
FAUG415422203,2025-08-14,789422,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,246
FAUG417321402,2025-08-14,789321,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,76
FAUG417102502,2025-08-14,999999,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,368
FAUG416402603,2025-08-14,789402,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,92
FAUG416203203,2025-08-13,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,174
FAUG416122503,2025-08-13,789122,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,132
FAUG415520402,2025-08-13,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,379
FAUG414220203,2025-08-13,999999,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,356
FAUG416522101,2025-08-13,789522,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,318
FAUG416422503,2025-08-13,789422,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,68
FAUG415203403,2025-08-13,789203,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,68
FAUG414202303,2025-08-13,789202,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,413
FAUG416622603,2025-08-13,789622,451f7167b28a25bde73995910e31c07dfa26411f1db47847f19e16747effbdaa,25891603,68
FAUG416621501,2025-08-13,789621,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,157
FAUG415420503,2025-08-13,789420,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,413
FAUG415320503,2025-08-13,789320,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,25
FAUG414903303,2025-08-13,789903,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,63
FAUG416103602,2025-08-13,789103,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,161
FAUG414703601,2025-08-13,789703,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,108
FAUG416421602,2025-08-13,789421,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,97
FAUG415421302,2025-08-12,789421,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,94
FAUG414902301,2025-08-12,789902,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,62
FAUG414522602,2025-08-12,789522,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,120
FAUG414121403,2025-08-12,789121,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,198
FAUG415321202,2025-08-12,999999,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,280
FAUG414520402,2025-08-12,789520,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,252
FAUG414220403,2025-08-12,789220,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,169
FAUG413422403,2025-08-12,789422,c68834ceaff15846bc1892c2185dc4e4f471d64fe3796b1a8ecc39a5a48c614f,25891303,63
FAUG415401503,2025-08-12,999999,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,246
FAUG415401503,2025-08-12,999999,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,25
FAUG414703602,2025-08-12,789703,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,386
FAUG413601601,2025-08-12,789601,da6bfc596c1360ca07bda4e0ae6bfe3b8456517fc6e8ddc265630ff940f9ab05,25891401,223
FAUG415601602,2025-08-12,789601,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,154
FAUG414903403,2025-08-11,789903,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,342
FAUG414903203,2025-08-11,789903,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,123
FAUG414720201,2025-08-11,789720,2e387cef1424d6e7b162b45622d4b1a788d11776e33d05cc8552f4ecd2ea1896,25891201,247
FAUG413720302,2025-08-11,999999,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,61
FAUG413122202,2025-08-11,999999,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,203
FAUG414303603,2025-08-11,789303,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,102
FAUG413402503,2025-08-11,789402,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,162
FAUG412402503,2025-08-11,789402,062f5574bbdf4386b2c7c6075483b417b4a00b172fcba919dbba7dae1b774379,25891503,192
FAUG412401602,2025-08-11,789401,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,109
FAUG413721501,2025-08-11,999999,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,451
FAUG413521503,2025-08-11,789521,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,454
FAUG412103602,2025-08-11,789103,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,134
FAUG414202503,2025-08-11,789202,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,495
FAUG413420301,2025-08-10,789420,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,30
FAUG413420203,2025-08-10,789420,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,195
FAUG413403601,2025-08-10,789403,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,126
FAUG412501102,2025-08-10,789501,e92c739a8d78cd6cbe954648c2f9dd75ed61fcfd99b03e10dca65c3082d0728e,25891102,451
FAUG412201202,2025-08-10,789201,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,264
FAUG411521203,2025-08-10,789521,889c67757ece9c973791dfbc2d47b026a3342cc7255e47a3170329d158e897c2,25891203,312
FAUG413621603,2025-08-10,789621,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,169
FAUG413422503,2025-08-10,789422,d9ebd1ca64d23951a6310af93b1c5ac27d831ac842e89aea59a9e8b38621faa5,25891302,33
FAUG413421502,2025-08-10,789421,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,431
FAUG413220203,2025-08-10,789220,e91ba9d665f90254da5809bfdebe3db2be01a52f50b6fd96b57eed238392b843,25891101,443
FAUG411122501,2025-08-10,789122,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,57
FAUG411720601,2025-08-10,789720,3cab59f05924285270313afcfe40a08983bb03dd88f432e34fc6336914c14345,25891301,22
FAUG411220602,2025-08-10,789220,77b6f538a9d0e0cf845db5c2cbecec46fdd30303b501e06f64baf1d4dc0e66f9,25891403,334
FAUG413601503,2025-08-10,789601,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,263
FAUG411402602,2025-08-10,789402,778c2a7aa27bfdb211fd5ece048de80d00fbf3d6924bd908d91054796ba16ab6,25891602,61
FAUG411303603,2025-08-10,789303,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,168
FAUG411522103,2025-08-09,789522,102628255d24304d6bbe0438b1ac992054f262e0814d306d0a34d7356cef3268,25891103,431
FAUG412521601,2025-08-09,789521,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,72
FAUG411902601,2025-08-09,789902,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,181
FAUG411402603,2025-08-09,789402,ee1f7df9cf660ef02c33037d8d6eb94cbefe8e7b84c306e9387f09b0cae0abae,25891501,178
FAUG410301402,2025-08-09,789301,fe5a8036be4b9a787b7c0ae013fc752a8cfb6c55a2f7b2fd152a6380925e9c49,25891402,360
FAUG412622601,2025-08-09,789622,716fa4e54b7894c910180276e0535d49afb25cdcfac09533fb74ae00689e5742,25891601,145
FAUG412622601,2025-08-09,789622,0cb7b2f42657b625f754e833aa1cf6a967be26f17415f5342302ebb0e90c8a28,25891202,365
